X,Y,OBJECTID,事務所名,路線名,管理番号,照明灯種別,設置位置,緯度,経度,X座標,Y座標
138.07625,34.93647222,165,島田土木事務所,（国）４７３号,G473-38-2,高圧ナトリウム灯,島田市川根町家山　家山橋P1橋脚上流側,34.93647222,138.07625,-38709.48657,-117903.7653
138.2999167,34.8746666700001,166,島田土木事務所,（国）１５０号,F150B-39,高圧ナトリウム灯,焼津市大覚寺643-4　大覚寺グランド横,34.87466667,138.2999167,-18291.23156,-124823.4298
138.2995278,34.87463889,167,島田土木事務所,（国）１５０号,F150B-40,高圧ナトリウム灯,焼津市大覚寺,34.87463889,138.2995278,-18326.78935,-124826.4403
138.2991667,34.8728888900001,168,島田土木事務所,（国）１５０号,F150B-41,高圧ナトリウム灯,焼津市大覚寺768,34.87288889,138.2991667,-18360.19045,-125020.4972
138.2991389,34.87283333,169,島田土木事務所,（国）１５０号,F150-B42-1,高圧ナトリウム灯,焼津市大覚寺地内（新瀬戸川橋）,34.87283333,138.2991389,-18362.74245,-125026.6552
138.2991944,34.87277778,170,島田土木事務所,（国）１５０号,F150-B42-2,高圧ナトリウム灯,焼津市大覚寺地内（新瀬戸川橋）,34.87277778,138.2991944,-18357.67641,-125032.8274
138.2987222,34.8711388900001,171,島田土木事務所,（国）１５０号,F150B-46,高圧ナトリウム灯,焼津市大村新田,34.87113889,138.2987222,-18401.21204,-125214.5386
138.2985278,34.87116667,172,島田土木事務所,（国）１５０号,F150B-47,高圧ナトリウム灯,焼津市大村新田445,34.87116667,138.2985278,-18418.98196,-125211.4213
138.2986111,34.87061111,173,島田土木事務所,（国）１５０号,F150B-48,高圧ナトリウム灯,焼津市小土474,34.87061111,138.2986111,-18411.4876,-125273.0634
138.30075,34.86505556,174,島田土木事務所,（国）１５０号,F150B-49,高圧ナトリウム灯,焼津市五ヶ堀之内,34.86505556,138.30075,-18217.16971,-125889.7164
138.2005278,34.86513889,175,島田土木事務所,（国）１５０号,F150B-50,高圧ナトリウム灯,焼津市五ヶ堀之内,34.86513889,138.2005278,-27380.35428,-125857.6755
138.3007778,34.86486111,176,島田土木事務所,（国）１５０号,F150B-51,高圧ナトリウム灯,焼津市五ヶ堀之内,34.86486111,138.3007778,-18214.67269,-125911.2913
138.3006667,34.8638611100001,177,島田土木事務所,（国）１５０号,F150B-82,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86386111,138.3006667,-18225.05198,-126022.1983
138.3006667,34.8637222200001,178,島田土木事務所,（国）１５０号,F150B-83,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86372222,138.3006667,-18225.08262,-126037.605
138.3006944,34.86341667,179,島田土木事務所,（国）１５０号,F150B-84,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86341667,138.3006944,-18222.61099,-126071.5038
138.3007222,34.8631388900001,180,島田土木事務所,（国）１５０号,F150B-85,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86313889,138.3007222,-18220.13231,-126102.3222
138.3007222,34.8629166700001,181,島田土木事務所,（国）１５０号,F150B-86,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86291667,138.3007222,-18220.18132,-126126.9725
138.30075,34.86263889,182,島田土木事務所,（国）１５０号,F150B-87,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86263889,138.30075,-18217.70261,-126157.7909
138.3007778,34.86238889,183,島田土木事務所,（国）１５０号,F150B-88,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86238889,138.3007778,-18215.21776,-126185.5277
138.301,34.86244444,184,島田土木事務所,（国）１５０号,F150B-89,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86244444,138.301,-18194.88756,-126179.4061
138.3009444,34.8621666700001,185,島田土木事務所,（国）１５０号,F150B-90,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86216667,138.3009444,-18200.02869,-126210.2083
138.3010833,34.86133333,186,島田土木事務所,（国）１５０号,F150B-91,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86133333,138.3010833,-18187.51314,-126302.6735
138.3008333,34.8613611100001,187,島田土木事務所,（国）１５０号,F150B-92,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86136111,138.3008333,-18210.36526,-126299.5466
138.2998889,34.847,188,島田土木事務所,（国）１５０号,F150B-新15,その他,焼津市三右衛門新田,34.847,138.2998889,-18299.89785,-127892.4102
138.3003333,34.84497222,189,島田土木事務所,（国）１５０号,F150B-新18,その他,焼津市中根,34.84497222,138.3003333,-18259.70222,-128117.4265
138.30025,34.8426944400001,190,島田土木事務所,（国）１５０号,F150B-新19,その他,焼津市中根,34.84269444,138.30025,-18267.82612,-128370.0783
138.3003889,34.8400277800001,191,島田土木事務所,（国）１５０号,F150B-新22,その他,焼津市中根,34.84002778,138.3003889,-18255.71289,-128665.9077
138.3006111,34.83644444,192,島田土木事務所,（国）１５０号,F150B-新25,その他,焼津市道原,34.83644444,138.3006111,-18236.17963,-129063.4364
138.3007778,34.83388889,193,島田土木事務所,（国）１５０号,F150B-新28,その他,焼津市三和,34.83388889,138.3007778,-18221.49895,-129346.9455
138.3011389,34.8302222200001,194,島田土木事務所,（国）１５０号,F150B-新29,その他,焼津市三和,34.83022222,138.3011389,-18189.27694,-129753.7424
138.8603056,35.362,195,沼津土木事務所,（県）足柄停車場富士公園線,C150-22,低圧ナトリウム灯,小山町須走,35.362,138.8603056,32742.91872,-70721.41721
138.9013889,35.02411111,196,沼津土木事務所,（県）伊豆長岡三津線,内浦小学校前地下道,その他,沼津市内浦三津236地先,35.02411111,138.9013889,36627.7455,-108190.4013
138.0913889,34.9677777800001,197,島田土木事務所,（主）藤枝天竜線,G63-初瀬トンネル,低圧ナトリウム灯,川根町笹間渡,34.96777778,138.0913889,-37312.35489,-114436.8054
138.1005833,34.91241667,198,島田土木事務所,（主）島田川根線,G64-丹原トンネル,低圧ナトリウム灯,島田市丹原,34.91241667,138.1005833,-36497.2782,-120581.3687
138.1366667,34.8140277800001,199,島田土木事務所,（国）４７３号,G473-2,高圧ナトリウム灯,島田市富士見町　金谷中学校入口,34.81402778,138.1366667,-33239.65678,-131507.9886
138.1355278,34.81533333,200,島田土木事務所,（国）４７３号,G473-2-1,高圧ナトリウム灯,島田市金谷,34.81533333,138.1355278,-33343.323,-131362.7902
138.1363333,34.81477778,201,島田土木事務所,（国）４７３号,G473-3,高圧ナトリウム灯,島田市富士見町,34.81477778,138.1363333,-33269.85115,-131424.683
138.1340833,34.81591667,202,島田土木事務所,（国）４７３号,G473-4,高圧ナトリウム灯,島田市富士見町　静鉄牧ノ原公園バス停前,34.81591667,138.1340833,-33475.23153,-131297.6012
138.1329167,34.81655556,203,島田土木事務所,（国）４７３号,G473-5,高圧ナトリウム灯,島田市金谷1700-46,34.81655556,138.1329167,-33581.7026,-131226.3413
138.1317222,34.8186944400001,204,島田土木事務所,（国）４７３号,G473-6,高圧ナトリウム灯,島田市金谷,34.81869444,138.1317222,-33690.10366,-130988.6815
138.1286389,34.81847222,205,島田土木事務所,（国）４７３号,G473-7,高圧ナトリウム灯,島田市金谷2261-2,34.81847222,138.1286389,-33972.25973,-131012.2922
138.1271944,34.8160277800001,206,島田土木事務所,（国）４７３号,G473-8,高圧ナトリウム灯,島田市金谷2364,34.81602778,138.1271944,-34105.40661,-131282.9565
138.1254444,34.81719444,207,島田土木事務所,（国）４７３号,G473-8-1,高圧ナトリウム灯,島田市金谷,34.81719444,138.1254444,-34265.01979,-131152.9463
138.1243056,34.81791667,208,島田土木事務所,（国）４７３号,G473-9,高圧ナトリウム灯,島田市坂町,34.81791667,138.1243056,-34368.90717,-131072.442
138.1305833,34.824,209,島田土木事務所,（国）４７３号,G473-新13,,島田市金谷,34.824,138.1305833,-33792.12318,-130399.7686
138.3007222,34.86475,210,島田土木事務所,（国）１５０号,F150B-79,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86475,138.3007222,-18219.77699,-125923.6063
138.30075,34.86441667,211,島田土木事務所,（国）１５０号,F150B-80,高圧ナトリウム灯,焼津市五ヶ堀之内地内,34.86441667,138.30075,-18217.3106,-125960.5867
138.3010556,34.8301111100001,212,島田土木事務所,（国）１５０号,F150B-新30,,焼津市三和,34.83011111,138.3010556,-18196.92336,-129766.0523
138.3008333,34.83016667,213,島田土木事務所,（国）１５０号,F150B-新31,,焼津市三和,34.83016667,138.3008333,-18217.23795,-129759.8489
138.0439167,35.0249722200001,214,島田土木事務所,（国）３６２号,G362-0-1,高圧ナトリウム灯,川根本町久保尾,35.02497222,138.0439167,-41618.34837,-108073.4427
138.0794722,35.0179444400001,215,島田土木事務所,（国）３６２号,G362-0-2,高圧ナトリウム灯,川根本町瀬沢,35.01794444,138.0794722,-38377.10927,-108867.2861
138.0796389,35.0181111100001,216,島田土木事務所,（国）３６２号,G362-0-3,高圧ナトリウム灯,川根本町瀬沢,35.01811111,138.0796389,-38361.82114,-108848.8613
138.0848611,35.02836111,217,島田土木事務所,（国）３６２号,G362-0-4,高圧ナトリウム灯,川根本町下長尾,35.02836111,138.0848611,-37880.51438,-107713.8134
138.0855,35.0284166700001,218,島田土木事務所,（国）３６２号,G362-0-5,高圧ナトリウム灯,川根本町下長尾,35.02841667,138.0855,-37822.19112,-107707.8924
138.0866944,35.03177778,219,島田土木事務所,（国）３６２号,G362-05-1,高圧ナトリウム灯,川根本町下長尾,35.03177778,138.0866944,-37711.65665,-107335.4929
138.0813333,35.03991667,220,島田土木事務所,（国）３６２号,G362-0-6,高圧ナトリウム灯,川根本町上長尾,35.03991667,138.0813333,-38197.04131,-106430.5977
138.1303889,35.1012222200001,221,島田土木事務所,（国）３６２号,G362-12,高圧ナトリウム灯,川根本町田代,35.10122222,138.1303889,-33696.22802,-99647.55417
138.1314167,35.1014722200001,222,島田土木事務所,（国）３６２号,G362-13,高圧ナトリウム灯,川根本町田代,35.10147222,138.1314167,-33602.42567,-99620.16824
138.1324444,35.10191667,223,島田土木事務所,（国）３６２号,G362-14,高圧ナトリウム灯,川根本町田代,35.10191667,138.1324444,-33508.54524,-99571.21058
138.135,35.1017222200001,224,島田土木事務所,（国）３６２号,G362-15,高圧ナトリウム灯,川根本町田代,35.10172222,138.135,-33275.64317,-99593.63779
138.1370833,35.10125,225,島田土木事務所,（国）３６２号,G362-16,高圧ナトリウム灯,川根本町藤川,35.10125,138.1370833,-33085.90393,-99646.71592
138.1382222,35.1019444400001,226,島田土木事務所,（国）３６２号,G362-17,高圧ナトリウム灯,川根本町藤川　前山,35.10194444,138.1382222,-32981.79494,-99570.05782
138.1389722,35.10302778,227,島田土木事務所,（国）３６２号,G362-18,高圧ナトリウム灯,川根本町藤川　前山,35.10302778,138.1389722,-32912.98476,-99450.12864
138.1391667,35.1039722200001,228,島田土木事務所,（国）３６２号,G362-19,高圧ナトリウム灯,川根本町藤川,35.10397222,138.1391667,-32894.87827,-99345.42411
138.1416667,35.10402778,229,島田土木事務所,（国）３６２号,G362-20,高圧ナトリウム灯,川根本町藤川,35.10402778,138.1416667,-32666.946,-99340.08327
138.1591667,35.0984166700001,230,島田土木事務所,（国）３６２号,G362-21-1,高圧ナトリウム灯,川根本町小長井　（千頭側）,35.09841667,138.1591667,-31073.7061,-99968.13266
138.29925,34.85125,231,島田土木事務所,（国）１５０号,F150B-127,高圧ナトリウム灯,焼津市小川地内,34.85125,138.29925,-18357.37971,-127420.8538
138.1750556,34.7058611100001,232,島田土木事務所,（国）４７３号,H473-126-1-172,低圧ナトリウム灯,牧之原市女神,34.70586111,138.1750556,-29766.42083,-143518.4979
138.1833333,34.698,233,島田土木事務所,（国）４７３号,H473-新6,その他,牧之原市菅ヶ谷,34.698,138.1833333,-29010.8796,-144392.906
138.2443333,34.7848055600001,234,島田土木事務所,（主）島田吉田線,H34,その他,吉田町神戸,34.78480556,138.2443333,-23397.9678,-134779.8756
138.1255278,34.6361666700001,235,袋井土木事務所,（主）掛川浜岡線,I37-45地下道,,御前崎市150号ｲﾝﾀｰ三井石油ｽﾀﾝﾄﾞ前,34.63616667,138.1255278,-34332.16032,-151233.5388
138.2448333,34.7750277800001,236,島田土木事務所,（県）住吉金谷線,H230-13,低圧ナトリウム灯,吉田町片岡,34.77502778,138.2448333,-23354.9643,-135864.6005
138.2854722,34.8215,237,島田土木事務所,（国）１５０号,F150-74,高圧ナトリウム灯,焼津市大島671 静岡ﾄﾖﾀ自動車前,34.8215,138.2854722,-19624.33511,-130718.3158
138.2815833,34.81816667,238,島田土木事務所,（国）１５０号,F150-75,高圧ナトリウム灯,焼津市上小杉759 山中自動車前,34.81816667,138.2815833,-19980.88414,-131087.3028
138.27925,34.8160277800001,239,島田土木事務所,（国）１５０号,F150-76,水銀灯,焼津市宗高新町交差点（GS向い）,34.81602778,138.27925,-20194.86082,-131324.0951
138.2790833,34.8156111100001,240,島田土木事務所,（国）１５０号,F150-77,水銀灯,焼津市宗高新町交差点（GS西側）,34.81561111,138.2790833,-20210.21005,-131370.2813
138.2719444,34.80963889,241,島田土木事務所,（国）１５０号,F150-78,高圧ナトリウム灯,焼津市下江留1304（大畑商店東側）,34.80963889,138.2719444,-20864.80662,-132031.297
138.2663333,34.8048333300001,242,島田土木事務所,（国）１５０号,F150-79,高圧ナトリウム灯,焼津市相川交差点 ﾛﾝｻｰﾙｽﾅｯｸ前,34.80483333,138.2663333,-21379.40909,-132563.1791
138.12775,34.8218333300001,243,島田土木事務所,（国）４７３号,G473-新36,,島田市金谷,34.82183333,138.12775,-34052.19297,-130639.153
138.1277222,34.8216666700001,244,島田土木事務所,（国）４７３号,G473-新37,,島田市金谷,34.82166667,138.1277222,-34054.80279,-130657.6306
138.1276111,34.8215833300001,245,島田土木事務所,（国）４７３号,G473-新38,,島田市金谷,34.82158333,138.1276111,-34065.00115,-130666.8376
138.1275833,34.8214166700001,246,島田土木事務所,（国）４７３号,G473-新39,,島田市金谷,34.82141667,138.1275833,-34067.61101,-130685.3152
138.1274167,34.82138889,247,島田土木事務所,（国）４７３号,G473-新40,,島田市金谷,34.82138889,138.1274167,-34082.86811,-130688.3402
138.3081389,34.8708888900001,248,島田土木事務所,（主）焼津藤枝線,F30-28,水銀灯,焼津市大村新田341 早川新太郎宅向い,34.87088889,138.3081389,-17540.37342,-125243.959
138.3040833,34.8708888900001,249,島田土木事務所,（主）焼津藤枝線,F30-29,高圧ナトリウム灯,焼津市大村新田 田中屋そば前,34.87088889,138.3040833,-17911.14232,-125243.2417
138.2991111,34.8713055600001,250,島田土木事務所,（主）焼津藤枝線,F30-30-1,その他,焼津市大覚寺地内,34.87130556,138.2991111,-18365.62184,-125196.1216
138.2990278,34.8712777800001,251,島田土木事務所,（主）焼津藤枝線,F30-30-2,その他,焼津市大覚寺地内,34.87127778,138.2990278,-18373.24621,-125199.1879
138.2950833,34.87197222,252,島田土木事務所,（主）焼津藤枝線,F30-31,高圧ナトリウム灯,焼津市大覚寺 ｽｷﾞﾔﾏ理容店前,34.87197222,138.2950833,-18733.69802,-125121.4252
